"pid","sid","Active","RPS","IR","Returns","Risk"
"4th Submission","5fc3bcc4",1,0.1636545,-4.13888689112611,-0.0634813262848845,0.0153377775123525
"5th Submission","5fc3bcc4",1,0.16352675,0.534778785753332,0.00475835184370108,0.00889779469654557
"6th Submission","5fc3bcc4",0,0.16308875,6.05789956807262,0.0505619104900569,0.00834644251227553
"7th Submission","5fc3bcc4",0,0.16362075,-5.2525497906363,-0.0629886545809677,0.0119920147531504
"8th Submission","5fc3bcc4",0,0.16214675,-4.84885927073991,-0.0733288613255298,0.0151229097878809
"9th Submission","5fc3bcc4",0,0.16328075,7.8739585460886,0.109196024668752,0.0138679958790226
"10th Submission","5fc3bcc4",0,0.16188675,-0.0382552384915839,-0.000310992657938052,0.00812941364896914
"11th Submission","5fc3bcc4",0,0.16352075,0.590421855054975,0.00623494342940894,0.010560150129992
"12th Submission","5fc3bcc4",0,0.16282875,4.97483051129979,0.0330772275480058,0.00664891547016014
"Global","5fc3bcc4",NA,0.162660747,0.0516996840202623,0.000598015994367404,0.011567111205806
"1st Submission","7589718c",1,0.1682894696978,4.10835254269736,0.0447387018912891,0.0108896939652398
"2nd Submission","7589718c",0,0.1659617496978,-5.9273088616339,-0.06382297023994,0.0107676133857392
"3rd Submission","7589718c",0,0.1682480296978,1.25445791267707,0.018904948067115,0.0150702130984777
"4th Submission","7589718c",0,0.1637192496978,-4.32337241007074,-0.0670257251170841,0.0155031116359433
"5th Submission","7589718c",0,0.1669809896978,0.748956066450423,0.00675706719234635,0.00902198072093944
"6th Submission","7589718c",0,0.1665133296978,5.59647038463677,0.0483115145005513,0.00863249712411136
"7th Submission","7589718c",0,0.1611832496978,-5.19408568108052,-0.0644307809981454,0.0124046434645533
"8th Submission","7589718c",1,0.1854599211195,-4.6129749471482,-0.0658392556248392,0.0142726237144517
"9th Submission","7589718c",1,0.1906359472908,7.41992333754624,0.0982199843462791,0.0132373314221816
"10th Submission","7589718c",1,0.1834638479776,0.561344466409476,0.00487585490985195,0.00868603006107702
"11th Submission","7589718c",0,0.1925217879776,0.786840859190922,0.00903632031712522,0.0114843048776304
"12th Submission","7589718c",0,0.1883199479776,4.14846578552407,0.0284749858755777,0.00686397992601028
"Global","7589718c",NA,0.175108126685642,-0.153328730865217,-0.00179935487987291,0.0117352753767631
"1st Submission","917cb964",1,0.1587512,4.09737181461098,0.0445947070077644,0.010883734507262
"2nd Submission","917cb964",0,0.1612312,-6.03059649242779,-0.06288284584939,0.0104273011680267
"3rd Submission","917cb964",0,0.1594312,1.24216972211463,0.0180896901711372,0.0145629778677441
"4th Submission","917cb964",1,0.16005,-4.1258997533688,-0.0631325682050991,0.0153015274192135
"5th Submission","917cb964",0,0.15995,0.568184663339678,0.00507462354146761,0.00893129270973272
"6th Submission","917cb964",0,0.16015,5.99771781072421,0.0505596111745427,0.00842980826542718
"7th Submission","917cb964",0,0.15995,-5.27943003696106,-0.0635875452687569,0.0120443958578072
"8th Submission","917cb964",0,0.16015,-4.84304444390532,-0.0730267777129504,0.0150786924544643
"9th Submission","917cb964",0,0.15975,7.85121639159562,0.109908207936562,0.0139988764103119
"10th Submission","917cb964",1,0.159875,-0.0465355326015683,-0.000380373053049039,0.00817381969828837
"11th Submission","917cb964",0,0.160075,0.559747315564699,0.00592231069161129,0.0105803288857877
"12th Submission","917cb964",0,0.160075,5.17256711889343,0.0343624937495373,0.00664321853340948
"Global","917cb964",NA,0.159953216666667,0.471547161929294,0.00550153418337709,0.0116669860992653
"1st Submission","b57b89cd",1,0.16,3.99035646097327,0.0440478302081265,0.011038570272838
"2nd Submission","b57b89cd",1,0.16,-5.97221732269625,-0.0625144726295195,0.0104675481905096
"3rd Submission","b57b89cd",1,0.16,1.21453203633757,0.0178109974456747,0.0146649054226547
"4th Submission","b57b89cd",0,0.16,-4.13888689112611,-0.0634813262848845,0.0153377775123525
"5th Submission","b57b89cd",0,0.16,0.577323516705785,0.0051771401370594,0.00896748527861852
"6th Submission","b57b89cd",0,0.16,6.06005974912247,0.0511523833348131,0.0084409041251153
"7th Submission","b57b89cd",0,0.16,-5.27299710725433,-0.0636822038415326,0.012077041300463
"8th Submission","b57b89cd",0,0.16,-4.83445388360696,-0.0730900127360437,0.0151185665425175
"9th Submission","b57b89cd",0,0.16,7.83887720643266,0.109779330251392,0.0140044712221421
"10th Submission","b57b89cd",0,0.16,-0.0172969537949137,-0.00014163688740651,0.00818854516730915
"11th Submission","b57b89cd",0,0.16,0.570010171640681,0.00605104809538858,0.0106156844148441
"12th Submission","b57b89cd",0,0.16,5.12181357186748,0.034201181895873,0.00667755306122999
"Global","b57b89cd",NA,0.16,0.453469805791191,0.00531025898894036,0.0117102813045629
"1st Submission","0b1bfb9c",1,0.16,3.99035646097327,0.0440478302081265,0.011038570272838
"2nd Submission","0b1bfb9c",1,0.1600862358232,-6.00882590341121,-0.0629194160437951,0.0104711664233899
"3rd Submission","0b1bfb9c",1,0.1595132185972,1.2211142775918,0.0180122754108167,0.0147506877458999
"4th Submission","0b1bfb9c",1,0.1589657768361,-4.08415602419337,-0.063185528570742,0.0154708899945176
"5th Submission","0b1bfb9c",1,0.1589955740256,0.563613523617942,0.00502551028637149,0.00891658925093172
"6th Submission","0b1bfb9c",1,0.1598071406364,5.79851274755202,0.0494823141919935,0.00853362169685385
"7th Submission","0b1bfb9c",1,0.1596231314936,-5.26547421292858,-0.0638448247445648,0.0121251804040372
"8th Submission","0b1bfb9c",1,0.1600013559915,-4.83482708636717,-0.0731155186234875,0.0151226749824523
"9th Submission","0b1bfb9c",1,0.159973416,7.83660348976436,0.10978724544624,0.0140095445162737
"10th Submission","0b1bfb9c",1,0.160070187,-0.0259351253711353,-0.000212432686241703,0.00819092575037757
"11th Submission","0b1bfb9c",1,0.160060041,0.563800284769914,0.00598836888211923,0.0106214364268423
"12th Submission","0b1bfb9c",1,0.160105298,5.05771675858989,0.0335762234800285,0.0066386128529249
"Global","0b1bfb9c",NA,0.159766781283633,0.225091840092596,0.00264204723686449,0.0117376411147451
"1st Submission","515b11f9",1,0.157419887912,3.92932593349586,0.0429824179814317,0.0109388782475448
"2nd Submission","515b11f9",1,0.1582223190019,-5.8559294119407,-0.0632572884508254,0.0108022628008184
"3rd Submission","515b11f9",1,0.1583741271435,1.26901015536455,0.0183386498985532,0.0144511451078853
"4th Submission","515b11f9",1,0.158753265872,-3.975393268502,-0.0701333470682105,0.0176418639191986
"5th Submission","515b11f9",1,0.1556586723581,0.483671044948103,0.00432270791324091,0.00893728900745905
"6th Submission","515b11f9",1,0.1568821457733,6.5596443046241,0.0551370612360224,0.00840549558413625
"7th Submission","515b11f9",1,0.1583800480634,-5.27773931893787,-0.0636521767518729,0.0120605003213161
"8th Submission","515b11f9",1,0.1576007962356,-4.60081116208292,-0.0687701766159407,0.0149474025760289
"9th Submission","515b11f9",1,0.1586724287525,7.79000730928922,0.110961801783084,0.0142441203682527
"10th Submission","515b11f9",1,0.1572239368205,-0.782390342504708,-0.00648263559793768,0.00828567946938668
"11th Submission","515b11f9",1,0.1559687695963,0.275357167765685,0.00293868136872958,0.0106722530325786
"12th Submission","515b11f9",1,0.1558381326749,5.86491291720266,0.0465927824515962,0.00794432638802405
"Global","515b11f9",NA,0.157416210850333,0.745060645925555,0.00897847814787061,0.0120506675489712
"1st Submission","f067b9f5",1,0.1626,3.93083636907647,0.0436349556748832,0.0111006797479934
"2nd Submission","f067b9f5",1,0.1601,-5.88165838115364,-0.0596455761411907,0.0101409453381908
"3rd Submission","f067b9f5",0,0.1611,0.969992165574246,0.014100606079563,0.0145368247084916
"4th Submission","f067b9f5",0,0.1628,-4.18748526422024,-0.0633810975488823,0.01513583775218
"5th Submission","f067b9f5",0,0.163,0.786957688868902,0.00699504983868204,0.00888872418126578
"6th Submission","f067b9f5",0,0.1627,6.05470514419146,0.0513149035270735,0.00847521098138066
"7th Submission","f067b9f5",0,0.1628,-5.4025804330596,-0.0650338709994016,0.0120375572016373
"8th Submission","f067b9f5",0,0.1595,-4.74109283472972,-0.0699981943083652,0.0147641475812519
"9th Submission","f067b9f5",0,0.1613,7.65892507221594,0.106654733361068,0.0139255486057667
"10th Submission","f067b9f5",0,0.1635,-0.221062713325222,-0.00177076863080152,0.00801025466559082
"11th Submission","f067b9f5",0,0.1621,0.400632913110395,0.0041725254158082,0.0104148343265509
"12th Submission","f067b9f5",0,0.1611,5.04617839364337,0.0337912046303465,0.00669639517162394
"Global","f067b9f5",NA,0.161883333333333,0.072108079532458,0.000834470898783234,0.0115725020579367
"1st Submission","22dcdc75",1,0.1626372168,3.88248052727502,0.0425610045800191,0.0109623227421288
"2nd Submission","22dcdc75",1,0.16520819598,-6.13600103137338,-0.0607550087266912,0.0099014013224657
"3rd Submission","22dcdc75",1,0.1641397,1.02715690978181,0.0147374975095198,0.014347854129366
"4th Submission","22dcdc75",1,0.162424,-4.16468543184056,-0.062862424829279,0.0150941591767466
"5th Submission","22dcdc75",0,0.161964,0.639499218869617,0.00552711748713889,0.00864288387546221
"6th Submission","22dcdc75",1,0.1600706168,5.47865554973207,0.0472390595312825,0.00862238173261188
"7th Submission","22dcdc75",1,0.1595410168,-5.01862055054847,-0.059223788328899,0.0118008101493998
"8th Submission","22dcdc75",1,0.1605502156,-4.81079855234335,-0.0704012778718672,0.0146340107792655
"9th Submission","22dcdc75",1,0.1615618168,7.84544880739553,0.10709492837822,0.0136505802290452
"10th Submission","22dcdc75",0,0.1642760168,-0.714720639675628,-0.00573334542835553,0.00802179916191811
"11th Submission","22dcdc75",0,0.1633182168,0.762553929342033,0.00786146400070196,0.0103093875701161
"12th Submission","22dcdc75",0,0.1639868168,5.5629001508168,0.0372276123344267,0.00669212305185103
"Global","22dcdc75",NA,0.162473152431667,0.285985495914126,0.00327283863621657,0.011444072104969
"1st Submission","47dd8149",1,0.1590208356783,4.07095524877335,0.0446921557396041,0.0109782969864556
"2nd Submission","47dd8149",1,0.1591607881812,-6.03011497410972,-0.0640023079782705,0.0106137790494981
"3rd Submission","47dd8149",0,0.1571900281812,1.15229075511103,0.017226048253958,0.0149493937858576
"4th Submission","47dd8149",0,0.1578837081812,-4.07631678402984,-0.063480063627678,0.0155728975423058
"5th Submission","47dd8149",0,0.1587916481812,0.435911844622832,0.00403869762593179,0.00926494123926876
"6th Submission","47dd8149",0,0.1590777881812,6.16611802459296,0.0528297605092274,0.00856775045474658
"7th Submission","47dd8149",0,0.1593130281812,-5.2461001997451,-0.0636077415386575,0.0121247668013943
"8th Submission","47dd8149",0,0.1585322281812,-4.69514772965056,-0.0712630325187376,0.0151780170980991
"9th Submission","47dd8149",0,0.1613225481812,7.64916562841729,0.105631854890225,0.0138095917936192
"10th Submission","47dd8149",0,0.1598909281812,-0.539712982259267,-0.00438046787927503,0.00811629147947888
"11th Submission","47dd8149",0,0.1585192681812,0.539729590720839,0.00566945509903285,0.0105042510110683
"12th Submission","47dd8149",0,0.1591600481812,5.12313062550758,0.0349453511568485,0.00682109313841403
"Global","47dd8149",NA,0.158988570472625,-0.144392840346049,-0.00170029026779084,0.0117754472016477
"1st Submission","bc9c8c4c",1,0.16,3.99035646097327,0.0440478302081265,0.011038570272838
"2nd Submission","bc9c8c4c",0,0.16,-5.97221732269625,-0.0625144726295195,0.0104675481905096
"3rd Submission","bc9c8c4c",0,0.16,1.21453203633757,0.0178109974456747,0.0146649054226547
"4th Submission","bc9c8c4c",0,0.16,-4.13888689112611,-0.0634813262848845,0.0153377775123525
"5th Submission","bc9c8c4c",0,0.16,0.577323516705785,0.0051771401370594,0.00896748527861852
"6th Submission","bc9c8c4c",0,0.16,6.06005974912247,0.0511523833348131,0.0084409041251153
"7th Submission","bc9c8c4c",0,0.16,-5.27299710725433,-0.0636822038415326,0.012077041300463
"8th Submission","bc9c8c4c",0,0.16,-4.83445388360696,-0.0730900127360437,0.0151185665425175
"9th Submission","bc9c8c4c",0,0.16,7.83887720643266,0.109779330251392,0.0140044712221421
"10th Submission","bc9c8c4c",0,0.16,-0.0172969537949137,-0.00014163688740651,0.00818854516730915
"11th Submission","bc9c8c4c",0,0.16,0.570010171640681,0.00605104809538858,0.0106156844148441
"12th Submission","bc9c8c4c",0,0.16,5.12181357186748,0.034201181895873,0.00667755306122999
"Global","bc9c8c4c",NA,0.16,0.453469805791191,0.00531025898894036,0.0117102813045629
"1st Submission","dd543bd7",1,0.1599526451946,3.89074485088126,0.0406780885769105,0.010455090255455
"2nd Submission","dd543bd7",0,0.1574713051946,-5.29381484118562,-0.0572564083559542,0.010815717979122
"3rd Submission","dd543bd7",1,0.1590047748378,1.1126431516473,0.0162425792706846,0.0145981928227725
"4th Submission","dd543bd7",1,0.1586331388766,-3.9683829223904,-0.0698011663454991,0.0175893223286662
"5th Submission","dd543bd7",1,0.1563956544733,0.535771810073795,0.00482677208847214,0.00900900718872708
"6th Submission","dd543bd7",1,0.1590808741316,6.49123565396796,0.0553893507251727,0.00853294406147684
"7th Submission","dd543bd7",1,0.1602926091953,-5.30729300578476,-0.0630836273246956,0.0118862152995768
"8th Submission","dd543bd7",1,0.158933917423,-4.57783684118816,-0.0684392152678413,0.0149501211253475
"9th Submission","dd543bd7",1,0.1599377892891,7.69012024811967,0.10635339415859,0.013829874010695
"10th Submission","dd543bd7",1,0.1589247667571,-0.391275741954194,-0.00312107017762886,0.00797665135600009
"11th Submission","dd543bd7",1,0.1590737661975,0.355947587488608,0.00366170335351208,0.0102871981219125
"12th Submission","dd543bd7",1,0.16,5.12181357186748,0.034201181895873,0.00667755306122999
"Global","dd543bd7",NA,0.158975103464208,-0.0293995461848992,-0.000348417402404373,0.0118511149870516
"1st Submission","872bdbc9",1,0.17292,4.39269887844925,0.0533007048018037,0.0121339309332809
"2nd Submission","872bdbc9",1,0.177,-5.7012350641861,-0.0698135981304457,0.0122453463757352
"3rd Submission","872bdbc9",0,0.195,0.427128239748398,0.00705014007706581,0.016505909516118
"4th Submission","872bdbc9",0,0.189,-3.51992014723517,-0.0593599367807777,0.016864000970989
"5th Submission","872bdbc9",0,0.191,0.818604775821415,0.00774487239223308,0.0094610642656728
"6th Submission","872bdbc9",0,0.195,6.50628745651655,0.0663946625741225,0.0102046924636911
"7th Submission","872bdbc9",0,0.195,-5.64433650450112,-0.0742629254905905,0.0131570691136804
"8th Submission","872bdbc9",0,0.191,-5.03243247375083,-0.0794010134676891,0.0157778596894931
"9th Submission","872bdbc9",0,0.205,7.77200619509924,0.121772847585681,0.0156681356819384
"10th Submission","872bdbc9",0,0.193,-0.632742220412302,-0.00594428135580319,0.00939447560798112
"11th Submission","872bdbc9",0,0.193,-0.420054661461668,-0.00480498845558646,0.0114389599650352
"12th Submission","872bdbc9",0,0.193,5.73711189751885,0.0453638443831028,0.00790708725808911
"Global","872bdbc9",NA,0.190826666666667,0.619689029847546,0.008040328133116,0.0129747788743236
"1st Submission","20fbd380",1,0.1656,5.09528394693062,0.0504328476154964,0.0098979464423915
"2nd Submission","20fbd380",1,0.1631,-5.97078202913785,-0.0610355021499913,0.0102223631430747
"3rd Submission","20fbd380",1,0.1605,1.32375003924785,0.0199415689819763,0.0150644520420994
"4th Submission","20fbd380",1,0.1604,-4.13432115209876,-0.0645165778400267,0.0156051200345854
"5th Submission","20fbd380",1,0.1612,0.557586574370699,0.00512919613104414,0.00919892330053505
"6th Submission","20fbd380",0,0.1606,6.21631341545956,0.0537980756315356,0.0086543377136911
"7th Submission","20fbd380",0,0.1629,-5.07992073116121,-0.0625136760188821,0.012306033760608
"8th Submission","20fbd380",0,0.1588,-4.85292717869961,-0.0756814003915422,0.0155950002142463
"9th Submission","20fbd380",0,0.1609,7.8062652729818,0.111404395233139,0.0142711516118623
"10th Submission","20fbd380",0,0.1611,-0.491671270510153,-0.00411929495396547,0.00837814857413031
"11th Submission","20fbd380",0,0.1597,0.385312852508576,0.00413358521349772,0.0107278674629877
"12th Submission","20fbd380",0,0.1598,5.28410852069018,0.03728662881212,0.00705637075130505
"Global","20fbd380",NA,0.161216666666667,1.20298450986987,0.0142598462644012,0.0118537239236304
"1st Submission","3cd1929f",1,0.1728275,3.99035646097327,0.0440478302081265,0.011038570272838
"2nd Submission","3cd1929f",0,0.1728275,-5.97221732269625,-0.0625144726295195,0.0104675481905096
"3rd Submission","3cd1929f",0,0.1728275,1.21453203633757,0.0178109974456747,0.0146649054226547
"4th Submission","3cd1929f",0,0.1728275,-4.13888689112611,-0.0634813262848845,0.0153377775123525
"5th Submission","3cd1929f",0,0.1731275,0.577323516705785,0.0051771401370594,0.00896748527861852
"6th Submission","3cd1929f",0,0.1728275,6.06005974912247,0.0511523833348131,0.0084409041251153
"7th Submission","3cd1929f",0,0.1728275,-5.27299710725433,-0.0636822038415326,0.012077041300463
"8th Submission","3cd1929f",0,0.1729275,-4.83445388360696,-0.0730900127360437,0.0151185665425175
"9th Submission","3cd1929f",0,0.1728275,7.83887720643266,0.109779330251392,0.0140044712221421
"10th Submission","3cd1929f",0,0.1728275,-0.0172969537949137,-0.00014163688740651,0.00818854516730915
"11th Submission","3cd1929f",0,0.1728275,0.570010171640681,0.00605104809538858,0.0106156844148441
"12th Submission","3cd1929f",0,0.1731275,5.12181357186748,0.034201181895873,0.00667755306122999
"Global","3cd1929f",NA,0.172885833333333,0.453469805791191,0.00531025898894036,0.0117102813045629
"1st Submission","2b6cb11d",1,0.1576755737099,3.8100658438064,0.0406560432441518,0.010670693082704
"2nd Submission","2b6cb11d",1,0.1642137021279,-6.14757801434609,-0.0631929739414733,0.0102793285085614
"3rd Submission","2b6cb11d",0,0.1630475621279,0.929240382410896,0.0134495941449124,0.0144737512483236
"4th Submission","2b6cb11d",0,0.1635006021279,-4.05353290205436,-0.0620095583425396,0.0152976575843538
"5th Submission","2b6cb11d",0,0.1644752021279,0.554748683282073,0.00494578303533348,0.00891535786272196
"6th Submission","2b6cb11d",0,0.1632547421279,5.78147862662242,0.048673744329828,0.00841890932636096
"7th Submission","2b6cb11d",0,0.1651623621279,-5.36654024097294,-0.0647896410220535,0.0120728883252178
"8th Submission","2b6cb11d",0,0.1622515821279,-5.06742764803043,-0.0746809602423403,0.0147374497337652
"9th Submission","2b6cb11d",0,0.1628114421279,7.46529620140009,0.105443202008218,0.0141244498762744
"10th Submission","2b6cb11d",0,0.1653151621279,-0.116488686959161,-0.00094032603378121,0.00807225197851936
"11th Submission","2b6cb11d",0,0.1666525221279,0.821858846847798,0.0086641566988881,0.0105421469052978
"12th Submission","2b6cb11d",0,0.1629122421279,5.24455993204811,0.0344435098278486,0.00656747377742286
"Global","2b6cb11d",NA,0.1634393914264,-0.805910013750879,-0.00933742629300803,0.0115861896907691
"1st Submission","2f030cc5",1,0.16,3.99035646097327,0.0440478302081265,0.011038570272838
"2nd Submission","2f030cc5",0,0.16,-5.97221732269625,-0.0625144726295195,0.0104675481905096
"3rd Submission","2f030cc5",0,0.16,1.21453203633757,0.0178109974456747,0.0146649054226547
"4th Submission","2f030cc5",0,0.16,-4.13888689112611,-0.0634813262848845,0.0153377775123525
"5th Submission","2f030cc5",0,0.16,0.577323516705785,0.0051771401370594,0.00896748527861852
"6th Submission","2f030cc5",0,0.16,6.06005974912247,0.0511523833348131,0.0084409041251153
"7th Submission","2f030cc5",0,0.16,-5.27299710725433,-0.0636822038415326,0.012077041300463
"8th Submission","2f030cc5",0,0.16,-4.83445388360696,-0.0730900127360437,0.0151185665425175
"9th Submission","2f030cc5",0,0.16,7.83887720643266,0.109779330251392,0.0140044712221421
"10th Submission","2f030cc5",0,0.16,-0.0172969537949137,-0.00014163688740651,0.00818854516730915
"11th Submission","2f030cc5",0,0.16,0.570010171640681,0.00605104809538858,0.0106156844148441
"12th Submission","2f030cc5",0,0.16,5.12181357186748,0.034201181895873,0.00667755306122999
"Global","2f030cc5",NA,0.16,0.453469805791191,0.00531025898894036,0.0117102813045629
"1st Submission","47dc617b",1,0.180622973,5.05751009189998,0.0525410423390395,0.0103887172510418
"2nd Submission","47dc617b",1,0.16,-5.97221732269625,-0.0625144726295195,0.0104675481905096
"3rd Submission","47dc617b",0,0.16,1.21453203633757,0.0178109974456747,0.0146649054226547
"4th Submission","47dc617b",1,0.1546118999,-4.17594429784082,-0.0664493958318594,0.0159124238956485
"5th Submission","47dc617b",0,0.1544178999,0.416484247289319,0.00395059229997293,0.0094855743661022
"6th Submission","47dc617b",1,0.15731136864,6.09186940278179,0.0547798309317098,0.00899228583375329
"7th Submission","47dc617b",1,0.15717798721,-5.05889490630038,-0.0631212568088499,0.0124772816945136
"8th Submission","47dc617b",1,0.15572366698,-4.65958706765948,-0.0729204794712847,0.0156495583004339
"9th Submission","47dc617b",1,0.15859353226,7.62772380283466,0.109077464585493,0.0143001329629891
"10th Submission","47dc617b",1,0.15570273226,-0.85386844850802,-0.00717888785189329,0.0084074869664491
"11th Submission","47dc617b",1,0.15492837803,0.484439867655647,0.00521865539327855,0.0107725555671816
"12th Submission","47dc617b",1,0.15498634008,5.30894591616008,0.0379292960880448,0.00714441184503133
"Global","47dc617b",NA,0.158673064855,0.762487877705211,0.00912338648980636,0.0119652872610436
"1st Submission","169b45f0",1,0.192,4.57231444074666,0.0419314397511244,0.00917072530652046
"2nd Submission","169b45f0",0,0.2,-6.11214051331522,-0.0596666206626043,0.00976198445252058
"3rd Submission","169b45f0",0,0.196,2.53786065095135,0.0340234310144284,0.0134063432528001
"4th Submission","169b45f0",0,0.2,-4.64936060693988,-0.0682107737770414,0.0146710009275741
"5th Submission","169b45f0",0,0.192,0.394407736293851,0.00343128391380721,0.00869983927305815
"6th Submission","169b45f0",0,0.186,6.03279925216207,0.0462803419392521,0.00767145399752295
"7th Submission","169b45f0",0,0.196,-4.88344719277072,-0.0559181722113279,0.0114505532678038
"8th Submission","169b45f0",0,0.188,-5.35590255204724,-0.0764880790892191,0.0142810811709004
"9th Submission","169b45f0",0,0.206,7.70417609356007,0.0943012212840207,0.0122402733451079
"10th Submission","169b45f0",0,0.192,-0.556408223103844,-0.00408277458919197,0.00733773229737116
"11th Submission","169b45f0",0,0.2,0.935694271537217,0.00909035271823669,0.0097150885655231
"12th Submission","169b45f0",0,0.2,3.98396320153585,0.0269716120794844,0.0067700454836246
"Global","169b45f0",NA,0.195666666666667,-0.769916194145889,-0.00833673762903093,0.0108281105040002
"1st Submission","c3b8d4fc",1,0.163404166357,4.0953428740606,0.0436993856617225,0.0106705072091788
"2nd Submission","c3b8d4fc",1,0.161330307945,-5.94431607057798,-0.062296002338661,0.0104799276483634
"3rd Submission","c3b8d4fc",0,0.159885827945,1.24192051362712,0.0181159446818082,0.0145870403806273
"4th Submission","c3b8d4fc",0,0.159364287945,-4.22156322008794,-0.0647869541334593,0.0153466739110233
"5th Submission","c3b8d4fc",0,0.159787167945,0.562987727574226,0.00501891131354465,0.00891477925312847
"6th Submission","c3b8d4fc",0,0.158498227945,6.07803945104448,0.0512560954231966,0.00843299814620133
"7th Submission","c3b8d4fc",0,0.160184127945,-5.20949499764175,-0.0630978724130952,0.0121120900282385
"8th Submission","c3b8d4fc",0,0.160078607945,-4.78994373020508,-0.0731155845592521,0.0152643932115924
"9th Submission","c3b8d4fc",0,0.159856007945,7.84565772600341,0.109570229958961,0.0139657162962648
"10th Submission","c3b8d4fc",0,0.158876527945,0.0289560532667802,0.000236972894650329,0.00818388101676119
"11th Submission","c3b8d4fc",0,0.161343687945,0.652099961552904,0.00691626803927927,0.010606146982142
"12th Submission","c3b8d4fc",0,0.160467587945,4.98567771623355,0.0333759395370619,0.00669436362249983
"Global","c3b8d4fc",NA,0.160256377812667,0.41869431569347,0.00489333406575734,0.0116871280128383
"1st Submission","f743b142",1,0.1701430059217,4.21451100877404,0.0444742562375982,0.0105526492029583
"2nd Submission","f743b142",1,0.1615571495905,-6.32949191441791,-0.0637361189400073,0.0100697054047613
"3rd Submission","f743b142",1,0.1625244553752,1.42553384426568,0.0222586967765592,0.0156142885460745
"4th Submission","f743b142",1,0.1633663856603,-3.75922324152825,-0.0589647606853544,0.0156853575584362
"5th Submission","f743b142",1,0.166609312,0.744679887572108,0.00677632847832944,0.00909965287289068
"6th Submission","f743b142",1,0.1790799800021,5.19626137736952,0.0543953430824202,0.0104681691570251
"7th Submission","f743b142",1,0.1718489531127,-4.39576613654914,-0.055211858347453,0.0125602356068007
"8th Submission","f743b142",1,0.1567312,-4.56694099561876,-0.0759655725976192,0.0166337976931377
"9th Submission","f743b142",0,0.1626712,7.70845938714532,0.115506472469009,0.0149843784169932
"10th Submission","f743b142",0,0.1576312,-0.857519758455354,-0.007573199660745,0.00883151622580285
"11th Submission","f743b142",0,0.1563712,0.791533785494802,0.00873856868498121,0.0110400450936135
"12th Submission","f743b142",0,0.1577712,5.13272072374791,0.0389437546867941,0.00758735118912868
"Global","f743b142",NA,0.163858770138542,2.40367747137976,0.0296419101845123,0.0123318999896842
"1st Submission","3900b673",1,0.1565416023968,3.85274761860805,0.043385368377806,0.0112608903236389
"2nd Submission","3900b673",1,0.1573128800686,-5.80382953136231,-0.0644673593739924,0.0111077279278498
"3rd Submission","3900b673",1,0.1543933129127,1.17344052605876,0.0182508018438648,0.0155532397582721
"4th Submission","3900b673",0,0.1523179129127,-4.06363526559446,-0.0656117834248,0.0161460808208637
"5th Submission","3900b673",0,0.1528580129127,0.388714691283013,0.0037208426336215,0.00957216878358851
"6th Submission","3900b673",0,0.1561251529127,5.97607855416217,0.0551323378221906,0.00922550420355377
"7th Submission","3900b673",0,0.1576814929127,-5.02072153414718,-0.0639123330752315,0.0127297107876921
"8th Submission","3900b673",0,0.1564060929127,-4.65298703009173,-0.074348774231869,0.0159787194228227
"9th Submission","3900b673",0,0.1587897729127,7.56506474247132,0.111079341955466,0.0146831977962927
"10th Submission","3900b673",0,0.1567347529127,-0.732414450657733,-0.00630453505672245,0.008607879119617
"11th Submission","3900b673",0,0.1548526929127,0.452316198647783,0.00492745878593051,0.010893836658208
"12th Submission","3900b673",0,0.1558184529127,5.0024337039886,0.0367404780146489,0.0073445207250532
"Global","3900b673",NA,0.155819344299367,-0.114257017855194,-0.00140815572908653,0.0123244572238984
"1st Submission","c9b02591",1,0.1589652907902,4.04479341723645,0.0450951723685513,0.0111489432751703
"2nd Submission","c9b02591",1,0.1595018284634,-5.98917613629421,-0.0636279463129605,0.0106238228539277
"3rd Submission","c9b02591",1,0.1588424730675,1.2074679739174,0.0179930026764292,0.014901432638461
"4th Submission","c9b02591",1,0.157015545655,-4.15409711739243,-0.0653600214599316,0.0157338693855474
"5th Submission","c9b02591",1,0.15760907929,0.457738835716566,0.00425447098050467,0.00929453795163464
"6th Submission","c9b02591",1,0.15903972776,6.03803132159467,0.0524142140832123,0.00868067939557648
"7th Submission","c9b02591",1,0.1584710576134,-5.15516608920253,-0.063797565088965,0.0123754625913196
"8th Submission","c9b02591",1,0.1585647682034,-4.73691242641183,-0.0731232688377754,0.0154369053626701
"9th Submission","c9b02591",1,0.1596821622551,7.76282786218444,0.10997275752858,0.0141665845850193
"10th Submission","c9b02591",1,0.1586665790554,-0.359132445275746,-0.00312234835703725,0.00869414166865339
"11th Submission","c9b02591",0,0.1556503390554,0.656525187536933,0.00743241382508997,0.0113208357671302
"12th Submission","c9b02591",0,0.1588241990554,5.43598602267929,0.039161593835739,0.00720413806664591
"Global","c9b02591",NA,0.158402754188683,0.607004094563832,0.00729247524143702,0.0120138814659514
"1st Submission","12b14bfc",1,0.17598,4.00186258657252,0.034529714767489,0.0086284109013005
"2nd Submission","12b14bfc",1,0.17434,-5.27644067042791,-0.0520704025601911,0.00986847115556939
"3rd Submission","12b14bfc",1,0.17254,1.98235069893633,0.0273018790252512,0.0137724768074088
"4th Submission","12b14bfc",1,0.17574,-4.77851191213142,-0.0675869634416868,0.0141439353264142
